Run Fondo;fecha;serie;periodo;valor_renta
8088;2023-06-10;B;3M;4.16%
8088;2023-06-10;B;6M;-6.17%
8088;2023-06-10;B;1Y;-3.84%
8088;2023-06-10;B;YTD;-3.24%
8088;2023-06-11;B;1M;-0.31%
8088;2023-06-11;B;3M;4.15%
8088;2023-06-11;B;6M;-6.17%
8088;2023-06-11;B;1Y;-3.85%
8088;2023-06-11;B;YTD;-3.25%
8088;2023-06-12;B;1M;3.89%
8088;2023-06-12;B;3M;7.15%
8088;2023-06-12;B;6M;-3.25%
8088;2023-06-12;B;1Y;-1.09%
8088;2023-06-12;B;YTD;-0.47%
8088;2023-06-13;B;1M;4.50%
8088;2023-06-13;B;3M;7.67%
8088;2023-06-13;B;6M;-3.94%
8088;2023-06-13;B;1Y;0.23%
8088;2023-06-13;B;YTD;0.11%
8088;2023-06-14;B;1M;4.38%
8088;2023-06-14;B;3M;7.37%
8088;2023-06-14;B;6M;-4.45%
8088;2023-06-14;B;1Y;1.27%
8088;2023-06-14;B;YTD;-0.01%
8088;2023-06-15;B;1M;4.88%
8088;2023-06-15;B;3M;6.08%
8088;2023-06-15;B;6M;-3.67%
8088;2023-06-15;B;1Y;1.52%
8088;2023-06-15;B;YTD;0.29%
8088;2023-06-16;B;1M;3.40%
8088;2023-06-16;B;3M;4.35%
8088;2023-06-16;B;6M;-3.57%
8088;2023-06-16;B;1Y;1.66%
8088;2023-06-16;B;YTD;0.12%
8088;2023-06-17;B;1M;2.90%
8088;2023-06-17;B;3M;3.40%
8088;2023-06-17;B;6M;-3.57%
8088;2023-06-17;B;1Y;1.97%
8088;2023-06-17;B;YTD;0.11%
8088;2023-06-18;B;1M;2.65%
8088;2023-06-18;B;3M;3.40%
8088;2023-06-18;B;6M;-3.57%
8088;2023-06-18;B;1Y;1.98%
8088;2023-06-18;B;YTD;0.11%
8088;2023-06-19;B;1M;1.90%
8088;2023-06-19;B;3M;3.42%
8088;2023-06-19;B;6M;-3.08%
8088;2023-06-19;B;1Y;1.99%
8088;2023-06-19;B;YTD;0.12%
8088;2023-06-20;B;1M;2.13%
8088;2023-06-20;B;3M;3.96%
8088;2023-06-20;B;6M;-2.92%
8088;2023-06-20;B;1Y;1.48%
8088;2023-06-20;B;YTD;0.35%
8088;2023-06-21;B;1M;2.13%
8088;2023-06-21;B;3M;3.55%
8088;2023-06-21;B;6M;-2.46%
8088;2023-06-21;B;1Y;1.48%
8088;2023-06-21;B;YTD;0.34%
8088;2023-06-22;B;1M;1.28%
8088;2023-06-22;B;3M;3.46%
8088;2023-06-22;B;6M;-1.13%
8088;2023-06-22;B;1Y;-1.09%
8088;2023-06-22;B;YTD;0.08%
8088;2023-06-23;B;1M;1.50%
8088;2023-06-23;B;3M;4.95%
8088;2023-06-23;B;6M;-2.09%
8088;2023-06-23;B;1Y;-2.84%
8088;2023-06-23;B;YTD;-0.10%
8088;2023-06-24;B;1M;1.82%
8088;2023-06-24;B;3M;4.55%
8088;2023-06-24;B;6M;-2.09%
8088;2023-06-24;B;1Y;-5.99%
8088;2023-06-24;B;YTD;-0.11%
8088;2023-06-25;B;1M;1.88%
8088;2023-06-25;B;3M;4.55%
8088;2023-06-25;B;6M;-2.09%
8088;2023-06-25;B;1Y;-5.99%
8088;2023-06-25;B;YTD;-0.11%
8088;2023-06-26;B;1M;1.68%
8088;2023-06-26;B;3M;4.55%
8088;2023-06-26;B;6M;-2.50%
8088;2023-06-26;B;1Y;-5.99%
8088;2023-06-26;B;YTD;-0.12%
8088;2023-06-27;B;1M;0.80%
8088;2023-06-27;B;3M;3.90%
8088;2023-06-27;B;6M;-3.03%
8088;2023-06-27;B;1Y;-6.80%
8088;2023-06-27;B;YTD;-0.99%
8088;2023-06-28;B;1M;1.19%
8088;2023-06-28;B;3M;5.03%
8088;2023-06-28;B;6M;0.04%
8088;2023-06-28;B;1Y;-6.49%
8088;2023-06-28;B;YTD;-0.60%
8088;2023-06-29;B;1M;1.59%
8088;2023-06-29;B;3M;5.55%
8088;2023-06-29;B;6M;-0.51%
8088;2023-06-29;B;1Y;-6.45%
8088;2023-06-29;B;YTD;-0.26%
8088;2023-06-30;B;1M;1.86%
8088;2023-06-30;B;3M;5.59%
8088;2023-06-30;B;6M;0.42%
8088;2023-06-30;B;1Y;-6.24%
8088;2023-06-30;B;YTD;0.42%
8088;2023-07-01;B;1M;2.47%
8088;2023-07-01;B;3M;4.66%
8088;2023-07-01;B;6M;0.43%
8088;2023-07-01;B;1Y;-6.33%
8088;2023-07-01;B;YTD;0.42%
8088;2023-07-02;B;1M;1.51%
8088;2023-07-02;B;3M;4.66%
8088;2023-07-02;B;6M;0.43%
8088;2023-07-02;B;1Y;-6.33%
8088;2023-07-02;B;YTD;0.41%
8088;2023-07-03;B;1M;1.68%
8088;2023-07-03;B;3M;2.71%
8088;2023-07-03;B;6M;1.24%
8088;2023-07-03;B;1Y;-6.17%
8088;2023-07-03;B;YTD;0.58%
8088;2023-07-04;B;1M;1.28%
8088;2023-07-04;B;3M;1.21%
8088;2023-07-04;B;6M;-0.21%
8088;2023-07-04;B;1Y;-6.18%
8088;2023-07-04;B;YTD;0.17%
8088;2023-07-05;B;1M;0.71%
8088;2023-07-05;B;3M;2.06%
8088;2023-07-05;B;6M;-0.10%
8088;2023-07-05;B;1Y;-7.92%
8088;2023-07-05;B;YTD;-0.01%
8088;2023-07-06;B;1M;0.56%
8088;2023-07-06;B;3M;1.58%
8088;2023-07-06;B;6M;0.45%
8088;2023-07-06;B;1Y;-10.63%
8088;2023-07-06;B;YTD;-0.04%
8088;2023-07-07;B;1M;2.35%
8088;2023-07-07;B;3M;1.51%
8088;2023-07-07;B;6M;0.37%
8088;2023-07-07;B;1Y;-10.45%
8088;2023-07-07;B;YTD;-0.12%
8088;2023-07-08;B;1M;3.09%
8088;2023-07-08;B;3M;1.50%
8088;2023-07-08;B;6M;0.37%
8088;2023-07-08;B;1Y;-11.59%
8088;2023-07-08;B;YTD;-0.13%
8088;2023-07-09;B;1M;3.20%
8088;2023-07-09;B;3M;1.50%
8088;2023-07-09;B;6M;-0.04%
8088;2023-07-09;B;1Y;-11.59%
8088;2023-07-09;B;YTD;-0.13%
8088;2023-07-10;B;1M;4.04%
8088;2023-07-10;B;3M;1.56%
8088;2023-07-10;B;6M;1.28%
8088;2023-07-10;B;1Y;-10.86%
8088;2023-07-10;B;YTD;0.67%
8088;2023-07-11;B;1M;5.28%
8088;2023-07-11;B;3M;3.44%
8088;2023-07-11;B;6M;2.63%
8088;2023-07-11;B;1Y;-12.57%
8088;2023-07-11;B;YTD;1.86%
8088;2023-07-12;B;1M;2.88%
8088;2023-07-12;B;3M;5.96%
8088;2023-07-12;B;6M;2.79%
8088;2023-07-12;B;1Y;-13.01%
8088;2023-07-12;B;YTD;2.39%
8088;2023-07-13;B;1M;3.05%
8088;2023-07-13;B;3M;7.09%
8088;2023-07-13;B;6M;2.73%
8088;2023-07-13;B;1Y;-11.80%
8088;2023-07-13;B;YTD;3.17%
8088;2023-07-14;B;1M;4.14%
8088;2023-07-14;B;3M;7.58%
8088;2023-07-14;B;6M;3.69%
8088;2023-07-14;B;1Y;-13.14%
8088;2023-07-14;B;YTD;4.13%
8088;2023-07-15;B;1M;3.82%
8088;2023-07-15;B;3M;7.58%
8088;2023-07-15;B;6M;3.69%
8088;2023-07-15;B;1Y;-9.14%
8088;2023-07-15;B;YTD;4.12%
8088;2023-07-16;B;1M;4.00%
8088;2023-07-16;B;3M;7.58%
8088;2023-07-16;B;6M;3.82%
8088;2023-07-16;B;1Y;-9.14%
8088;2023-07-16;B;YTD;4.12%
8088;2023-07-17;B;1M;4.99%
8088;2023-07-17;B;3M;8.06%
8088;2023-07-17;B;6M;4.78%
8088;2023-07-17;B;1Y;-8.27%
8088;2023-07-17;B;YTD;5.11%
8088;2023-07-18;B;1M;4.66%
8088;2023-07-18;B;3M;8.23%
8088;2023-07-18;B;6M;5.72%
8088;2023-07-18;B;1Y;-5.12%
8088;2023-07-18;B;YTD;4.78%
8088;2023-07-19;B;1M;4.50%
8088;2023-07-19;B;3M;8.13%
8088;2023-07-19;B;6M;4.66%
8088;2023-07-19;B;1Y;-4.97%
8088;2023-07-19;B;YTD;4.63%
8088;2023-07-20;B;1M;3.26%
8088;2023-07-20;B;3M;7.92%
8088;2023-07-20;B;6M;4.03%
8088;2023-07-20;B;1Y;-6.08%
8088;2023-07-20;B;YTD;3.62%
8088;2023-07-21;B;1M;4.94%
8088;2023-07-21;B;3M;9.19%
8088;2023-07-21;B;6M;5.72%
8088;2023-07-21;B;1Y;-6.12%
8088;2023-07-21;B;YTD;5.30%
8088;2023-07-22;B;1M;5.21%
8088;2023-07-22;B;3M;9.19%
8088;2023-07-22;B;6M;5.72%
8088;2023-07-22;B;1Y;-6.79%
8088;2023-07-22;B;YTD;5.29%
8088;2023-07-23;B;1M;5.40%
8088;2023-07-23;B;3M;9.19%
8088;2023-07-23;B;6M;5.30%
8088;2023-07-23;B;1Y;-6.79%
8088;2023-07-23;B;YTD;5.29%
8088;2023-07-24;B;1M;6.16%
8088;2023-07-24;B;3M;7.26%
8088;2023-07-24;B;6M;6.97%
8088;2023-07-24;B;1Y;-6.11%
8088;2023-07-24;B;YTD;6.04%
8088;2023-07-25;B;1M;6.76%
8088;2023-07-25;B;3M;8.97%
8088;2023-07-25;B;6M;8.00%
8088;2023-07-25;B;1Y;-6.09%
8088;2023-07-25;B;YTD;6.64%
8088;2023-07-26;B;1M;6.43%
8088;2023-07-26;B;3M;10.40%
8088;2023-07-26;B;6M;6.88%
8088;2023-07-26;B;1Y;-3.76%
8088;2023-07-26;B;YTD;6.31%
8088;2023-07-27;B;1M;7.30%
8088;2023-07-27;B;3M;10.16%
8088;2023-07-27;B;6M;6.26%
8088;2023-07-27;B;1Y;-4.39%
8088;2023-07-27;B;YTD;6.24%
8088;2023-07-28;B;1M;7.41%
8088;2023-07-28;B;3M;9.52%
8088;2023-07-28;B;6M;6.79%
8088;2023-07-28;B;1Y;-4.40%
8088;2023-07-28;B;YTD;6.77%
8088;2023-07-29;B;1M;7.04%
8088;2023-07-29;B;3M;9.52%
8088;2023-07-29;B;6M;6.79%
8088;2023-07-29;B;1Y;-5.06%
8088;2023-07-29;B;YTD;6.76%
8088;2023-07-30;B;1M;6.31%
8088;2023-07-30;B;3M;9.52%
8088;2023-07-30;B;6M;6.39%
8088;2023-07-30;B;1Y;-5.06%
8088;2023-07-30;B;YTD;6.76%
8088;2023-07-31;B;1M;8.43%
8088;2023-07-31;B;3M;11.71%
8088;2023-07-31;B;6M;9.38%
8088;2023-07-31;B;1Y;-3.17%
8088;2023-07-31;B;YTD;8.89%
8088;2023-01-31;B;YTD;-4.16%
8088;2023-02-01;B;YTD;-4.76%
8088;2023-02-02;B;YTD;-5.16%
8088;2023-02-03;B;YTD;-0.95%
8088;2023-02-04;B;YTD;-0.95%
8088;2023-02-05;B;YTD;-0.95%
8088;2023-02-06;B;YTD;1.61%
8088;2023-02-07;B;YTD;-1.79%
8088;2023-02-08;B;YTD;-1.63%
8088;2023-02-09;B;YTD;-1.79%
8088;2023-02-10;B;YTD;-0.84%
8088;2023-02-11;B;YTD;-0.84%
8088;2023-02-12;B;YTD;-0.85%
8088;2023-02-13;B;YTD;-2.02%
8088;2023-02-14;B;YTD;-1.63%
8088;2023-02-15;B;YTD;-1.30%
8088;2023-02-16;B;YTD;-1.01%
8088;2023-02-17;B;YTD;-2.44%
8088;2023-02-18;B;YTD;-2.44%
8088;2023-02-19;B;YTD;-2.44%
8088;2023-02-20;B;YTD;-2.77%
8088;2023-02-21;B;YTD;-2.02%
8088;2023-02-22;B;YTD;-3.27%
8088;2023-02-23;B;YTD;-3.12%
8088;2023-02-24;B;YTD;-0.67%
8088;2023-02-25;B;YTD;-0.67%
8088;2023-02-26;B;YTD;-0.68%
8088;2023-02-27;B;YTD;-0.49%
8088;2023-02-28;B;YTD;-0.04%
8088;2023-03-01;B;YTD;-2.03%
8088;2023-03-02;B;YTD;-2.44%
8088;2023-03-03;B;YTD;-3.51%
8088;2023-03-04;B;YTD;-3.51%
8088;2023-03-05;B;YTD;-3.51%
8088;2023-03-06;B;YTD;-2.94%
8088;2023-03-07;B;YTD;-3.77%
8088;2023-03-08;B;YTD;-4.33%
8088;2023-03-09;B;YTD;-4.60%
8088;2023-03-10;B;YTD;-5.73%
8088;2023-03-11;B;YTD;-5.74%
8088;2023-03-12;B;YTD;-5.74%
8088;2023-03-13;B;YTD;-6.17%
8088;2023-03-14;B;YTD;-6.93%
8088;2023-03-15;B;YTD;-3.91%
8088;2023-03-16;B;YTD;-4.25%
8088;2023-03-17;B;YTD;-1.73%
8088;2023-03-18;B;YTD;-1.73%
8088;2023-03-19;B;YTD;-1.74%
8088;2023-03-20;B;YTD;-2.71%
8088;2023-03-21;B;YTD;-2.63%
8088;2023-03-22;B;YTD;-1.75%
8088;2023-03-23;B;YTD;-3.77%
8088;2023-03-24;B;YTD;-2.33%
8088;2023-03-25;B;YTD;-2.34%
8088;2023-03-26;B;YTD;-2.34%
8088;2023-03-27;B;YTD;-3.19%
8088;2023-03-28;B;YTD;-3.86%
8088;2023-03-29;B;YTD;-4.95%
8088;2023-03-30;B;YTD;-4.12%
8088;2023-03-31;B;YTD;-3.15%
8088;2023-04-01;B;YTD;-3.16%
8088;2023-04-02;B;YTD;-3.16%
8088;2023-04-03;B;YTD;-0.69%
8088;2023-04-04;B;YTD;0.76%
8088;2023-04-05;B;YTD;0.36%
8088;2023-04-06;B;YTD;0.30%
8088;2023-04-07;B;YTD;0.30%
8088;2023-04-08;B;YTD;0.29%
8088;2023-04-09;B;YTD;0.29%
8088;2023-04-10;B;YTD;1.12%
8088;2023-04-11;B;YTD;0.23%
8088;2023-04-12;B;YTD;-1.79%
8088;2023-04-13;B;YTD;-2.45%
8088;2023-04-14;B;YTD;-1.05%
8088;2023-04-15;B;YTD;-1.05%
8088;2023-04-16;B;YTD;-1.06%
8088;2023-04-17;B;YTD;-0.79%
8088;2023-04-18;B;YTD;-1.72%
8088;2023-04-19;B;YTD;-1.23%
8088;2023-04-20;B;YTD;-2.21%
8088;2023-04-21;B;YTD;-1.62%
8088;2023-04-22;B;YTD;-1.62%
8088;2023-04-23;B;YTD;-1.62%
8088;2023-04-24;B;YTD;0.72%
8088;2023-04-25;B;YTD;0.63%
8088;2023-04-26;B;YTD;-1.43%
8088;2023-04-27;B;YTD;-2.18%
8088;2023-04-28;B;YTD;-0.53%
8088;2023-04-29;B;YTD;-0.53%
8088;2023-04-30;B;YTD;-0.54%
8088;2023-05-01;B;YTD;-0.54%
8088;2023-05-02;B;YTD;0.78%
8088;2023-05-03;B;YTD;-0.53%
8088;2023-05-04;B;YTD;-1.57%
8088;2023-05-05;B;YTD;-4.00%
8088;2023-05-06;B;YTD;-4.00%
8088;2023-05-07;B;YTD;-4.01%
8088;2023-05-08;B;YTD;-3.13%
8088;2023-05-09;B;YTD;-3.25%
8088;2023-05-10;B;YTD;-3.90%
8088;2023-05-11;B;YTD;-1.91%
8088;2023-05-12;B;YTD;-2.99%
8088;2023-05-13;B;YTD;-2.99%
8088;2023-05-14;B;YTD;-2.99%
8088;2023-05-15;B;YTD;-3.41%
8088;2023-05-16;B;YTD;-1.96%
8088;2023-05-17;B;YTD;-1.84%
8088;2023-05-18;B;YTD;-1.99%
8088;2023-05-19;B;YTD;-1.48%
8088;2023-05-20;B;YTD;-1.48%
8088;2023-05-21;B;YTD;-1.49%
8088;2023-05-22;B;YTD;-0.38%
8088;2023-05-23;B;YTD;-0.23%
8088;2023-05-24;B;YTD;-0.55%
8088;2023-05-25;B;YTD;-1.57%
8088;2023-05-26;B;YTD;-1.37%
8088;2023-05-27;B;YTD;-1.37%
8088;2023-05-28;B;YTD;-1.38%
8088;2023-05-29;B;YTD;-1.61%
8088;2023-05-30;B;YTD;-0.33%
8088;2023-05-31;B;YTD;0.47%
8088;2023-06-01;B;YTD;-2.77%
8088;2023-06-02;B;YTD;-1.63%
8088;2023-06-03;B;YTD;-1.63%
8088;2023-06-04;B;YTD;-1.64%
8088;2023-06-05;B;YTD;-0.59%
8088;2023-06-06;B;YTD;-0.65%
8088;2023-06-07;B;YTD;-2.00%
8088;2023-06-08;B;YTD;-4.14%
8088;2023-06-09;B;YTD;-4.11%
8088;2023-06-10;B;YTD;-4.12%
8088;2023-06-11;B;YTD;-4.12%
8088;2023-06-12;B;YTD;-1.53%
8088;2023-06-13;B;YTD;-1.06%
8088;2023-06-14;B;YTD;-0.98%
8088;2023-06-15;B;YTD;-1.09%
8088;2023-06-16;B;YTD;-0.45%
8088;2023-06-17;B;YTD;-0.45%
8088;2023-06-18;B;YTD;-0.46%
8088;2023-06-19;B;YTD;-0.38%
8088;2023-06-20;B;YTD;0.07%
8088;2023-06-21;B;YTD;0.07%
8088;2023-06-22;B;YTD;-0.62%
8088;2023-06-23;B;YTD;-0.25%
8088;2023-06-24;B;YTD;-0.25%
8088;2023-06-25;B;YTD;-0.25%
8088;2023-06-26;B;YTD;-0.25%
8088;2023-06-27;B;YTD;-2.24%
8088;2023-06-28;B;YTD;-1.44%
8088;2023-06-29;B;YTD;-1.23%
8088;2023-06-30;B;YTD;-1.02%
8088;2023-07-01;B;YTD;-1.02%
8088;2023-07-02;B;YTD;-1.02%
8088;2023-07-03;B;YTD;-0.22%
8088;2023-07-04;B;YTD;-0.91%
8088;2023-07-05;B;YTD;-0.68%
8088;2023-07-06;B;YTD;-0.12%
8088;2023-07-07;B;YTD;-1.69%
8088;2023-07-08;B;YTD;-1.69%
8088;2023-07-09;B;YTD;-1.69%
8088;2023-07-10;B;YTD;-1.29%
8088;2023-07-11;B;YTD;-0.65%
8088;2023-07-12;B;YTD;-0.94%
8088;2023-07-13;B;YTD;0.20%
8088;2023-07-14;B;YTD;1.87%
8088;2023-07-15;B;YTD;1.86%
8088;2023-07-16;B;YTD;1.86%
8088;2023-07-17;B;YTD;3.13%
8088;2023-07-18;B;YTD;2.68%
8088;2023-07-19;B;YTD;2.97%
8088;2023-07-20;B;YTD;2.42%
8088;2023-07-21;B;YTD;3.55%
8088;2023-07-22;B;YTD;3.55%
8088;2023-07-23;B;YTD;3.55%
8088;2023-07-24;B;YTD;4.20%
8088;2023-07-25;B;YTD;4.59%
8088;2023-07-26;B;YTD;4.78%
8088;2023-07-27;B;YTD;4.61%
8088;2023-07-28;B;YTD;4.66%
8088;2023-07-29;B;YTD;4.66%
8088;2023-07-30;B;YTD;4.66%
8088;2023-07-31;B;YTD;7.19%
8294;2023-01-31;I-APV;1M;%
8294;2023-01-31;I-APV;3M;16.84%
8294;2023-01-31;I-APV;6M;21.14%
8294;2023-01-31;I-APV;1Y;2.64%
8294;2023-01-31;I-APV;YTD;5.86%
8294;2023-02-01;I-APV;1M;%
8294;2023-02-01;I-APV;3M;17.73%
8294;2023-02-01;I-APV;6M;22.05%
8294;2023-02-01;I-APV;1Y;3.41%
8294;2023-02-01;I-APV;YTD;6.66%
8294;2023-02-02;I-APV;1M;%
8294;2023-02-02;I-APV;3M;20.43%
8294;2023-02-02;I-APV;6M;24.74%
8294;2023-02-02;I-APV;1Y;4.23%
8294;2023-02-02;I-APV;YTD;8.49%
8294;2023-02-03;I-APV;1M;%
8294;2023-02-03;I-APV;3M;21.41%
8294;2023-02-03;I-APV;6M;23.42%
8294;2023-02-03;I-APV;1Y;4.43%
8294;2023-02-03;I-APV;YTD;7.77%
8294;2023-02-04;I-APV;1M;%
8294;2023-02-04;I-APV;3M;20.23%
8294;2023-02-04;I-APV;6M;23.05%
8294;2023-02-04;I-APV;1Y;4.42%
8294;2023-02-04;I-APV;YTD;7.76%
8294;2023-02-05;I-APV;1M;%
8294;2023-02-05;I-APV;3M;20.23%
8294;2023-02-05;I-APV;6M;23.04%
8294;2023-02-05;I-APV;1Y;4.42%
8294;2023-02-05;I-APV;YTD;7.76%
8294;2023-02-06;I-APV;1M;%
8294;2023-02-06;I-APV;3M;18.09%
8294;2023-02-06;I-APV;6M;20.86%
8294;2023-02-06;I-APV;1Y;2.57%
8294;2023-02-06;I-APV;YTD;5.84%
8294;2023-02-07;I-APV;1M;%
8294;2023-02-07;I-APV;3M;16.10%
8294;2023-02-07;I-APV;6M;21.31%
8294;2023-02-07;I-APV;1Y;2.80%
8294;2023-02-07;I-APV;YTD;6.22%
8294;2023-02-08;I-APV;1M;%
8294;2023-02-08;I-APV;3M;14.53%
8294;2023-02-08;I-APV;6M;20.51%
8294;2023-02-08;I-APV;1Y;2.89%
8294;2023-02-08;I-APV;YTD;6.49%
8294;2023-02-09;I-APV;1M;%
8294;2023-02-09;I-APV;3M;15.10%
8294;2023-02-09;I-APV;6M;21.36%
8294;2023-02-09;I-APV;1Y;-0.30%
8294;2023-02-09;I-APV;YTD;6.23%
8294;2023-02-10;I-APV;1M;%
8294;2023-02-10;I-APV;3M;11.33%
8294;2023-02-10;I-APV;6M;18.92%
8294;2023-02-10;I-APV;1Y;-1.20%
8294;2023-02-10;I-APV;YTD;5.08%
8294;2023-02-11;I-APV;1M;%
8294;2023-02-11;I-APV;3M;5.89%
8294;2023-02-11;I-APV;6M;17.65%
8294;2023-02-11;I-APV;1Y;0.25%
8294;2023-02-11;I-APV;YTD;5.07%
8294;2023-02-12;I-APV;1M;%
8294;2023-02-12;I-APV;3M;5.89%
8294;2023-02-12;I-APV;6M;16.81%
8294;2023-02-12;I-APV;1Y;0.26%
8294;2023-02-12;I-APV;YTD;5.06%
8294;2023-02-13;I-APV;1M;%
8294;2023-02-13;I-APV;3M;5.89%
8294;2023-02-13;I-APV;6M;16.81%
8294;2023-02-13;I-APV;1Y;0.26%
8294;2023-02-13;I-APV;YTD;5.06%
8294;2023-02-14;I-APV;1M;%
8294;2023-02-14;I-APV;3M;5.89%
8294;2023-02-14;I-APV;6M;16.81%
8294;2023-02-14;I-APV;1Y;0.26%
8294;2023-02-14;I-APV;YTD;5.06%
8294;2023-02-15;I-APV;1M;%
8294;2023-02-15;I-APV;3M;5.89%
8294;2023-02-15;I-APV;6M;16.81%
8294;2023-02-15;I-APV;1Y;0.26%
8294;2023-02-15;I-APV;YTD;5.06%
8294;2023-02-16;I-APV;1M;%
8294;2023-02-16;I-APV;3M;5.89%
8294;2023-02-16;I-APV;6M;16.81%
8294;2023-02-16;I-APV;1Y;0.26%
8294;2023-02-16;I-APV;YTD;5.06%
8294;2023-02-17;I-APV;1M;%
8294;2023-02-17;I-APV;3M;5.89%
8294;2023-02-17;I-APV;6M;16.81%
8294;2023-02-17;I-APV;1Y;0.26%
8294;2023-02-17;I-APV;YTD;5.06%
8294;2023-02-18;I-APV;1M;%
8294;2023-02-18;I-APV;3M;5.89%
8294;2023-02-18;I-APV;6M;16.81%
8294;2023-02-18;I-APV;1Y;0.26%
8294;2023-02-18;I-APV;YTD;5.06%
8294;2023-02-19;I-APV;1M;%
8294;2023-02-19;I-APV;3M;5.89%
8294;2023-02-19;I-APV;6M;16.81%
8294;2023-02-19;I-APV;1Y;0.26%
8294;2023-02-19;I-APV;YTD;5.06%
8294;2023-02-20;I-APV;1M;%
8294;2023-02-20;I-APV;3M;5.89%
8294;2023-02-20;I-APV;6M;16.81%
8294;2023-02-20;I-APV;1Y;0.26%
8294;2023-02-20;I-APV;YTD;5.06%
8294;2023-02-21;I-APV;1M;%
8294;2023-02-21;I-APV;3M;5.89%
8294;2023-02-21;I-APV;6M;16.81%
8294;2023-02-21;I-APV;1Y;0.26%
8294;2023-02-21;I-APV;YTD;5.06%
8294;2023-02-22;I-APV;1M;%
8294;2023-02-22;I-APV;3M;5.89%
8294;2023-02-22;I-APV;6M;16.81%
8294;2023-02-22;I-APV;1Y;0.26%
8294;2023-02-22;I-APV;YTD;5.06%
8294;2023-02-23;I-APV;1M;%
8294;2023-02-23;I-APV;3M;5.89%
8294;2023-02-23;I-APV;6M;16.81%
8294;2023-02-23;I-APV;1Y;0.26%
8294;2023-02-23;I-APV;YTD;5.06%
8294;2023-02-24;I-APV;1M;%
8294;2023-02-24;I-APV;3M;5.89%
8294;2023-02-24;I-APV;6M;16.81%
8294;2023-02-24;I-APV;1Y;0.26%
8294;2023-02-24;I-APV;YTD;5.06%
8294;2023-02-25;I-APV;1M;%
8294;2023-02-25;I-APV;3M;5.89%
8294;2023-02-25;I-APV;6M;16.81%
8294;2023-02-25;I-APV;1Y;0.26%
8294;2023-02-25;I-APV;YTD;5.06%
8294;2023-02-26;I-APV;1M;%
8294;2023-02-26;I-APV;3M;5.89%
8294;2023-02-26;I-APV;6M;16.81%
8294;2023-02-26;I-APV;1Y;0.26%
8294;2023-02-26;I-APV;YTD;5.06%
8294;2023-02-27;I-APV;1M;%
8294;2023-02-27;I-APV;3M;5.89%
8294;2023-02-27;I-APV;6M;16.81%
8294;2023-02-27;I-APV;1Y;0.26%
8294;2023-02-27;I-APV;YTD;5.06%
8294;2023-02-28;I-APV;1M;%
8294;2023-02-28;I-APV;3M;5.89%
8294;2023-02-28;I-APV;6M;16.81%
8294;2023-02-28;I-APV;1Y;0.26%
8294;2023-02-28;I-APV;YTD;5.06%
8294;2023-03-01;I-APV;1M;%
8294;2023-03-01;I-APV;3M;4.82%
8294;2023-03-01;I-APV;6M;17.03%
8294;2023-03-01;I-APV;1Y;1.32%
8294;2023-03-01;I-APV;YTD;5.26%
8294;2023-03-02;I-APV;1M;%
8294;2023-03-02;I-APV;3M;4.75%
8294;2023-03-02;I-APV;6M;17.39%
8294;2023-03-02;I-APV;1Y;1.08%
8294;2023-03-02;I-APV;YTD;5.18%
8294;2023-03-03;I-APV;1M;%
8294;2023-03-03;I-APV;3M;6.76%
8294;2023-03-03;I-APV;6M;19.65%
8294;2023-03-03;I-APV;1Y;2.94%
8294;2023-03-03;I-APV;YTD;7.20%
8294;2023-03-04;I-APV;1M;%
8294;2023-03-04;I-APV;3M;6.76%
8294;2023-03-04;I-APV;6M;19.64%
8294;2023-03-04;I-APV;1Y;2.94%
8294;2023-03-04;I-APV;YTD;7.20%
8294;2023-03-05;I-APV;1M;%
8294;2023-03-05;I-APV;3M;7.64%
8294;2023-03-05;I-APV;6M;19.90%
8294;2023-03-05;I-APV;1Y;2.94%
8294;2023-03-05;I-APV;YTD;7.19%
8294;2023-03-06;I-APV;1M;%
8294;2023-03-06;I-APV;3M;8.34%
8294;2023-03-06;I-APV;6M;21.16%
8294;2023-03-06;I-APV;1Y;3.61%
8294;2023-03-06;I-APV;YTD;7.88%
8294;2023-03-07;I-APV;1M;%
8294;2023-03-07;I-APV;3M;7.33%
8294;2023-03-07;I-APV;6M;18.63%
8294;2023-03-07;I-APV;1Y;4.62%
8294;2023-03-07;I-APV;YTD;6.09%
8294;2023-03-08;I-APV;1M;%
8294;2023-03-08;I-APV;3M;6.74%
8294;2023-03-08;I-APV;6M;17.00%
8294;2023-03-08;I-APV;1Y;5.78%
8294;2023-03-08;I-APV;YTD;5.49%
8294;2023-03-09;I-APV;1M;%
8294;2023-03-09;I-APV;3M;4.60%
8294;2023-03-09;I-APV;6M;11.30%
8294;2023-03-09;I-APV;1Y;2.82%
8294;2023-03-09;I-APV;YTD;4.02%
8294;2023-03-10;I-APV;1M;%
8294;2023-03-10;I-APV;3M;3.34%
8294;2023-03-10;I-APV;6M;9.96%
8294;2023-03-10;I-APV;1Y;-0.45%
8294;2023-03-10;I-APV;YTD;2.76%
8294;2023-03-11;I-APV;1M;%
8294;2023-03-11;I-APV;3M;3.34%
8294;2023-03-11;I-APV;6M;9.96%
8294;2023-03-11;I-APV;1Y;0.78%
8294;2023-03-11;I-APV;YTD;2.75%
8294;2023-03-12;I-APV;1M;%
8294;2023-03-12;I-APV;3M;2.74%
8294;2023-03-12;I-APV;6M;7.11%
